,creditability,age.in.years_woe,credit.amount_woe,credit.history_woe,duration.in.month_woe,foreign.worker_woe,housing_woe,installment.rate.in.percentage.of.disposable.income_woe,job_woe,number.of.existing.credits.at.this.bank_woe,number.of.people.being.liable.to.provide.maintenance.for_woe,other.debtors.or.guarantors_woe,other.installment.plans_woe,personal.status.and.sex_woe,present.employment.since_woe,present.residence.since_woe,property_woe,purpose_woe,savings.account.and.bonds_woe,status.of.existing.checking.account_woe,telephone_woe
872,good,0.31121257,0.205852054,0.733740578,1.312186389,0,0.194156014,0.190472769,0.022780028,0.134780612,0.015408625,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,0.461034959,-0.279920067,-0.271357844,0.405465108,-0.064691321
873,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,0.461034959,-0.279920067,-0.13955188,-0.614203978,0.098637588
874,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,0.112477983,0.461034959,-0.279920067,0.762140052,1.176263223,-0.064691321
875,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
876,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
877,good,0.31121257,0.205852054,-1.234070835,-0.108688306,0,-0.472604411,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.431137463,-0.001152738,-0.586082361,0.410062817,-0.271357844,-0.614203978,0.098637588
878,good,-0.060465196,0.205852054,-0.088318617,-0.524524468,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.070150705,-0.034191365,0.410062817,-0.271357844,1.176263223,-0.064691321
879,bad,-0.060465196,0.205852054,-0.088318617,0.346624608,0,-0.472604411,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.070150705,-0.586082361,-0.279920067,-0.271357844,-0.614203978,0.098637588
880,good,0.31121257,-0.354821375,0.733740578,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.028573372,0.410062817,0.762140052,1.176263223,-0.064691321
881,good,0.31121257,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,0.064538521,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.034191365,0.805625164,-0.271357844,1.176263223,0.098637588
882,good,0.31121257,-0.773189888,-0.088318617,-0.108688306,0,-0.472604411,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.586082361,0.805625164,0.762140052,1.176263223,0.098637588
883,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,0.461034959,-0.279920067,0.762140052,-0.614203978,-0.064691321
884,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.078471615,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,-0.034191365,0.410062817,-0.271357844,1.176263223,-0.064691321
885,bad,0.31121257,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
886,bad,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
887,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,0.015408625,-0.027973852,0.121178625,-0.031090587,0.298716667,0.054941118,-0.586082361,-0.279920067,0.762140052,-0.614203978,0.098637588
888,bad,-0.528844129,-1.802809305,-0.088318617,-1.134979933,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
889,good,-0.060465196,-0.354821375,0.733740578,-0.524524468,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,1.176263223,0.098637588
890,good,0.31121257,-0.354821375,-1.234070835,-0.108688306,0,-0.40444522,0.064538521,0.022780028,0.134780612,0.015408625,0.587786665,-0.477550835,-0.031090587,-0.431137463,-0.001152738,0.461034959,0.805625164,0.762140052,1.176263223,0.098637588
891,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,-0.204412515,0.134780612,0.015408625,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
892,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.034191365,0.410062817,-0.271357844,1.176263223,0.098637588
893,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.078471615,0.134780612,-0.00281611,-0.027973852,-0.477550835,-0.031090587,-0.032103245,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
894,good,-0.060465196,-0.354821375,0.733740578,-0.524524468,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.001152738,-0.034191365,0.805625164,-0.271357844,-0.614203978,0.098637588
895,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,0.054941118,-0.028573372,0.410062817,0.762140052,1.176263223,0.098637588
896,good,-0.060465196,-0.773189888,-0.085157808,-0.524524468,0,0.194156014,0.064538521,-0.204412515,-0.074877499,0.015408625,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.070150705,-0.034191365,0.805625164,0.762140052,1.176263223,0.098637588
897,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,-0.028573372,0.410062817,-0.271357844,-0.614203978,0.098637588
898,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.070150705,-0.028573372,-0.279920067,0.762140052,1.176263223,-0.064691321
899,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.031090587,0.298716667,-0.001152738,0.461034959,-0.279920067,0.762140052,1.176263223,-0.064691321
900,bad,0.31121257,-0.354821375,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,0.054941118,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
901,bad,0.31121257,0.205852054,0.733740578,-0.108688306,0,-0.40444522,0.190472769,0.022780028,-0.074877499,-0.00281611,0.587786665,-0.477550835,-0.031090587,0.298716667,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
902,good,0.31121257,0.205852054,0.733740578,-0.108688306,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.431137463,-0.001152738,0.461034959,-0.279920067,0.762140052,1.176263223,0.098637588
903,good,0.31121257,-0.773189888,0.733740578,-0.524524468,0,-0.472604411,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.001152738,-0.586082361,0.805625164,0.762140052,1.176263223,-0.064691321
904,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,0.461034959,0.410062817,0.762140052,1.176263223,0.098637588
905,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,0.112477983,0.461034959,0.410062817,-0.271357844,1.176263223,0.098637588
906,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.190472769,-0.204412515,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,0.461034959,0.410062817,-0.271357844,-0.614203978,0.098637588
907,good,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,0.298716667,-0.070150705,0.461034959,-0.279920067,0.762140052,-0.614203978,-0.064691321
908,good,-0.060465196,0.205852054,-0.088318617,-0.524524468,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.031090587,-0.032103245,-0.070150705,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
909,good,0.31121257,0.205852054,-0.085157808,0.346624608,0,0.194156014,0.190472769,0.078471615,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,-0.070150705,-0.028573372,0.805625164,-0.271357844,1.176263223,-0.064691321
910,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.070150705,0.461034959,-0.279920067,0.762140052,-0.614203978,-0.064691321
911,good,-0.060465196,-0.354821375,-0.085157808,-0.524524468,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.001152738,0.461034959,0.410062817,-0.271357844,1.176263223,-0.064691321
912,bad,-0.528844129,-0.354821375,0.733740578,-0.108688306,0,0.194156014,0.190472769,0.078471615,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.170411201,-0.431137463,-0.001152738,-0.034191365,-0.279920067,-0.271357844,-0.614203978,-0.064691321
913,good,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,0.298716667,-0.001152738,-0.034191365,0.410062817,0.762140052,-0.614203978,-0.064691321
914,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,0.298716667,-0.070150705,0.461034959,-0.279920067,0.762140052,1.176263223,0.098637588
915,bad,-0.060465196,0.205852054,-1.234070835,-0.108688306,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
916,bad,-0.060465196,-1.802809305,-1.234070835,-1.134979933,0,0.194156014,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.170411201,-0.032103245,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
917,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,0.022780028,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.070150705,0.461034959,0.805625164,-0.13955188,1.176263223,-0.064691321
918,bad,0.31121257,-1.802809305,-0.088318617,1.312186389,0,0.194156014,0.190472769,-0.204412515,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.170411201,0.298716667,-0.001152738,-0.586082361,-0.279920067,-0.271357844,-0.614203978,0.098637588
919,bad,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.13955188,-0.614203978,-0.064691321
920,bad,0.31121257,0.205852054,-0.088318617,-0.108688306,0,-0.40444522,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,0.298716667,-0.070150705,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
921,good,-0.060465196,0.205852054,0.733740578,-0.108688306,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.070150705,-0.586082361,-0.279920067,-0.271357844,1.176263223,-0.064691321
922,good,0.31121257,-1.802809305,-0.085157808,-1.134979933,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,0.298716667,0.112477983,-0.034191365,0.410062817,0.762140052,1.176263223,0.098637588
923,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.064538521,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,-0.001152738,-0.028573372,0.410062817,-0.271357844,-0.614203978,-0.064691321
924,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,-0.40444522,0.064538521,0.022780028,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.170411201,0.298716667,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
925,bad,0.31121257,-0.354821375,-1.234070835,-0.108688306,0,0.194156014,0.190472769,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.170411201,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.271357844,-0.614203978,0.098637588
926,bad,0.31121257,0.205852054,-1.234070835,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,-0.00281611,-0.027973852,-0.477550835,-0.170411201,-0.431137463,-0.070150705,-0.034191365,-0.279920067,-0.271357844,-0.614203978,0.098637588
927,good,-0.528844129,0.205852054,0.733740578,-0.108688306,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,-0.001152738,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
928,bad,0.31121257,-0.773189888,-0.088318617,-1.134979933,0,-0.472604411,-0.157300289,0.022780028,0.134780612,0.015408625,-0.027973852,-0.477550835,-0.170411201,0.298716667,-0.001152738,-0.586082361,0.805625164,-0.271357844,-0.614203978,0.098637588
929,good,0.31121257,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,0.298716667,-0.001152738,-0.034191365,0.410062817,0.762140052,1.176263223,0.098637588
930,good,0.31121257,0.205852054,-0.085157808,0.346624608,0,0.194156014,-0.157300289,0.078471615,0.134780612,0.015408625,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,-0.614203978,-0.064691321
931,good,-0.528844129,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
932,bad,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,-0.070150705,-0.034191365,0.410062817,-0.271357844,-0.614203978,0.098637588
933,good,-0.060465196,0.205852054,0.733740578,0.346624608,0,0.194156014,0.064538521,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.032103245,0.112477983,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
934,good,0.31121257,0.205852054,0.733740578,0.346624608,0,0.194156014,-0.157300289,0.022780028,0.134780612,0.015408625,-0.027973852,0.121178625,-0.170411201,0.298716667,-0.001152738,-0.028573372,0.410062817,0.762140052,1.176263223,0.098637588
935,good,-0.528844129,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.170411201,-0.032103245,0.112477983,-0.034191365,0.410062817,-0.271357844,-0.614203978,-0.064691321
936,bad,-0.060465196,0.205852054,-0.085157808,-0.108688306,0,0.194156014,-0.157300289,-0.204412515,0.134780612,-0.00281611,-0.027973852,-0.477550835,-0.170411201,-0.431137463,0.054941118,-0.586082361,0.410062817,-0.13955188,-0.614203978,-0.064691321
937,bad,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.064538521,0.078471615,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.070150705,0.461034959,0.410062817,-0.271357844,0.405465108,-0.064691321
938,good,-0.060465196,0.205852054,-0.088318617,1.312186389,0,-0.40444522,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,0.054941118,-0.034191365,0.410062817,-0.271357844,-0.614203978,0.098637588
939,bad,0.31121257,-0.354821375,-0.088318617,-1.134979933,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.001152738,-0.586082361,-0.279920067,-0.271357844,-0.614203978,-0.064691321
940,good,0.31121257,-0.354821375,0.733740578,-0.108688306,0,0.194156014,0.190472769,-0.204412515,0.134780612,0.015408625,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.001152738,-0.028573372,0.805625164,0.762140052,1.176263223,0.098637588
941,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.190472769,-0.204412515,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.170411201,-0.431137463,0.054941118,-0.028573372,-0.279920067,0.762140052,1.176263223,0.098637588
942,good,-0.060465196,0.205852054,-0.088318617,0.346624608,0,0.194156014,0.064538521,0.078471615,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.170411201,-0.032103245,-0.070150705,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
943,good,-0.060465196,0.205852054,-0.088318617,-0.108688306,0,0.194156014,-0.157300289,0.022780028,-0.074877499,-0.00281611,-0.027973852,-0.477550835,-0.170411201,0.298716667,-0.070150705,-0.034191365,-0.279920067,0.762140052,1.176263223,0.098637588
944,good,0.31121257,0.205852054,0.733740578,1.312186389,0,0.194156014,0.190472769,0.078471615,0.134780612,0.015408625,-0.027973852,0.121178625,-0.170411201,0.298716667,0.112477983,0.461034959,-0.279920067,-0.271357844,1.176263223,-0.064691321
945,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,-0.40444522,-0.157300289,0.022780028,-0.074877499,-0.00281611,0.587786665,0.121178625,-0.170411201,-0.431137463,0.112477983,-0.028573372,-0.279920067,-0.271357844,-0.614203978,-0.064691321
946,good,-0.060465196,-0.773189888,-1.234070835,-1.134979933,0,0.194156014,0.190472769,0.022780028,0.134780612,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,0.112477983,-0.034191365,-0.279920067,0.762140052,-0.614203978,-0.064691321
947,bad,-0.060465196,0.205852054,-1.234070835,-0.108688306,0,-0.472604411,-0.157300289,0.022780028,-0.074877499,0.015408625,-0.027973852,0.121178625,-0.170411201,-0.431137463,-0.001152738,-0.586082361,-0.279920067,0.762140052,-0.614203978,0.098637588
948,good,0.31121257,0.205852054,-0.088318617,0.346624608,0,0.194156014,-0.157300289,-0.204412515,-0.074877499,-0.00281611,-0.027973852,0.121178625,-0.170411201,-0.431137463,-0.001152738,-0.586082361,-0.279920067,0.762140052,1.176263223,0.098637588
